bookID,title,authors,average_rating,isbn,language_code,num_pages,ratings_count,text_reviews_count
3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,Amy Cotler-Frances Hodgson Burnett-Prudence See,4.28,60277408,eng,128,142,19
3023,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,4.31,465081452,eng,448,5357,396
3025,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.31,465002609,en-US,627,307,41
3040,Black Rednecks and White Liberals,Thomas Sowell,4.36,1594030863,eng,372,2282,270
3041,Applied Economics: Thinking Beyond Stage One,Thomas Sowell,4.14,465081436,eng,256,1466,121
3042,Knowledge And Decisions,Thomas Sowell,4.38,465037380,eng,422,720,44
3047,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.32,465081428,eng,304,1668,150
3048,Sir Gawain and the Green Knight/Pearl/Sir Orfeo,Unknown-J.R.R. Tolkien-Christopher Tolkien,3.97,345277600,eng,214,1240,92
3051,Sir Gawain and the Green Knight,Selina Shirley Hastings-Juan Wijngaard,3.89,744520053,eng,29,58,9
3053,Alcoholics Anonymous,Alcoholics Anonymous,4.44,916856593,eng,250,22,0
3055,Alcoholics Anonymous,Alcoholics Anonymous,4.44,1893007162,en-US,576,466,28
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.37,960989862,en-US,221,200,10
3061,The Natural Way to Draw,Kimon Nicolaides-Mamie Harmon,3.88,395530075,en-US,240,36530,79
3065,Natural Health  Natural Medicine,Andrew Weil,4.12,618479031,en-US,448,568,43
3066,The Fixer,Bernard Malamud-Jonathan Safran Foer,3.95,374529388,eng,335,8394,388
3067,The Complete Stories,Bernard Malamud-Robert Giroux,4.25,374525757,en-US,656,675,49
3068,The Assistant,Bernard Malamud-Jonathan Rosen,3.88,374504849,en-US,246,7880,306
3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4,878054901,eng,184,4,0
3072,The Tenants,Bernard Malamud-Aleksandar Hemon,3.66,374521026,eng,248,633,45
3075,Enchanted April: Acting Edition,Matthew Barber-Elizabeth von Arnim,3.59,822219751,eng,73,63,5
3084,April  May und June,Elizabeth von Arnim,3.89,345833422X,ger,88,0,0
3087,A Room with a View,E.M. Forster,3.9,1420925431,eng,119,120061,3224
3088,A Room with a View / Howards End,E.M. Forster-Benjamin DeMott,4.1,451521412,eng,449,2319,112
3100,E.M. Forster: Critical Guidebook,Lionel Trilling-E.M. Forster,3.52,811202100,eng,208,6,0
3101,The Longest Journey,E.M. Forster-Gilbert Adair-Elizabeth Heine,3.48,141441488,eng,416,1587,121
3102,Howards End,E.M. Forster,3.96,486424545,eng,246,54709,1429
3103,Maurice,E.M. Forster,4.01,393310329,eng,256,20440,892
3104,E. M. Forster: A Life,P.N. Furbank,4.11,156286513,eng,648,133,10
3105,Howards End,E.M. Forster,3.96,141183357,eng,352,367,26
3107,The Sixteen Pleasures,Robert Hellenga,3.58,385314698,eng,384,2636,334
3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.18,1594200823,eng,450,147893,10334
3110,Assassination Vacation,Sarah Vowell,3.98,074326004X,eng,258,35231,3322
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,3.97,1594200939,eng,336,3167,179
3117,The Rescue (Kidnapped  #3),Gordon Korman,4.11,439847796,eng,140,1818,111
3119,Hunting the Hunter (On the Run  #6),Gordon Korman,4.21,439651417,eng,151,1892,81
3120,Public Enemies (On The Run  #5),Gordon Korman,4.19,439651409,eng,150,2024,72
3130,Runaway Bride,Deborah  Gordon,4.25,380777584,eng,390,8,0
3140,The Bridge on the Drina,Ivo Andrić-Lovett F. Edwards-William H. McNeill,4.33,226020452,eng,314,8401,463
3142,The Bridge over the Drina,Ivo Andrić,4.33,1860460585,eng,314,237,33
3143,Drina Dances in Exile,Jean Estoril,4.14,590430815,eng,188,234,8
3144,Drina Dances in Paris,Jean Estoril,4.16,750000333,eng,194,12,4
3145,Drina Ballerina,Jean Estoril,4.15,750005947,eng,188,6,1
3146,Drina Dances in Italy,Jean Estoril-Mabel Esther Allan,4.1,590425587,eng,190,185,8
3147,Le Pont sur la Drina,Ivo Andrić-Pascale Delpech,4.33,225393321X,fre,384,61,8
3149,Drina's Dancing Year,Jean Estoril,4.08,750012617,eng,176,10,1
3150,Drina Dances Again,Jean Estoril-Mabel Esther Allan,4.1,590425579,eng,186,219,6
3152,Drina Dances in Italy,Jean Estoril,4.1,750012633,eng,191,20,0
3153,Cindy macht ihren Weg,Jean Estoril-Mabel Esther Allan,4.1,3785533950,ger,112,3,0
3154,Cindy träumt vom Tanzen,Jean Estoril-Mabel Esther Allan,4.06,3785530889,ger,115,8,1
3155,Drina Goes on Tour,Jean Estoril-Mabel Esther Allan,4.25,750002468,eng,188,112,7
3156,Drina Dances in Madeira,Jean Estoril-Mabel Esther Allan,4.09,750002425,eng,164,138,6
3162,Selected Writings from Protagoras/Republic/Phaedrus/Gorgias,Plato,4.43,1904919103,eng,320,5,1
3167,Phaedrus/Apology/Crito/Symposium,Plato-Benjamin Jowett,4,1420926845,en-US,144,1,0
3178,The Phaedrus Of Plato,Plato,3.91,405048661,eng,203,7,2
3207,The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,Plato-Reginald E. Allen,4.14,300044887,eng,352,112,11
3224,Gorgias/Menéxeno/Eutidemo/Menón/Crátilo (Diálogos II),Plato-Carlos García Gual-Julio Calonge Ruiz-Emilio Acosta Méndez-José Luis Calvo-F.J. Olivieri,4.22,8424908872,spa,461,9,0
3231,Gorgias/Timaeus,Plato-Benjamin Jowett,3.74,486427595,eng,256,30,4
3232,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,Aristotle-W.S. Hett,4.57,674993381,grc,528,14,0
3248,Aristophanes I: Clouds/Wasps/Birds,Aristophanes-Peter Meineck-Ian C. Storey,3.76,872203603,eng,480,98,9
3254,The Trojan Women,Euripides-Gilbert Murray,3.87,1420927329,eng,80,4220,117
3258,Greek Tragedies  Vol. 2: Aeschylus: The Libation Bearers; Sophocles: Electra; Euripides: Iphigenia in Tauris  Electra  The Trojan Women,David Grene-David Grene-Aeschylus-Sophocles-Euripides,4.28,226307751,eng,304,315,12
3273,Moloka'i (Moloka'i #1),Alan Brennert,4.16,312304358,eng,405,85887,7741
3280,Teaching with the Brain in Mind,Eric Jensen,4.1,1416600302,eng,186,558,48
3283,Introducing Mind and Brain (Introducing...),Angus Gellatly-Oscar Zárate-Richard Appignanesi,3.56,1840466383,en-GB,176,26,1
3290,Eva Luna,Isabel Allende-Margaret Sayers Peden,3.96,553383825,eng,320,422,23
3291,The Stories of Eva Luna,Isabel Allende,3.97,743217187,en-US,352,12501,372
3293,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,Isabel Allende-Richard D. Woods-Kenneth M. Taggart,3.97,007001356X,eng,256,9,1
3294,Cuentos de Eva Luna,Isabel Allende,3.97,8401381630,spa,276,23,2
3298,El bosque de los pigmeos,Isabel Allende,3.76,60816198,spa,304,964,41
3299,De amor y de sombra,Isabel Allende,3.97,006095129X,spa,268,1443,77
3300,Inés of My Soul,Isabel Allende-Margaret Sayers Peden,3.92,61161535,en-US,321,14871,1058
3301,La casa de los espíritus,Isabel Allende,4.22,60951303,spa,454,584,39
3302,El plan infinito,Isabel Allende,3.71,60951273,spa,336,451,28
3303,El reino del dragón de oro,Isabel Allende,3.84,60591714,spa,432,1061,49
3304,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende-Margaret Sayers Peden,3.7,60535032,eng,408,17247,752
3311,Self,Yann Martel,3.41,571219764,eng,331,2265,140
3312,Schiffbruch mit Tiger,Yann Martel-Manfred Allié,3.9,3100478258,ger,381,57,7
3316,Die Brücke über die Drina,Ivo Andrić-Ernst E. Jonas,4.33,3518399608,ger,407,9,0
3323,Drina Dances Again,Jean Estoril,4.1,356166856,eng,192,6,0
3325,Drina Dances in Switzerland,Jean Estoril-Jenny Sanders,4.03,750002441,eng,188,13,1
3340,The Story of Salt,Mark Kurlansky-S.D. Schindler,4.06,399239987,eng,48,350,78
3341,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,Mark Kurlansky-Dalai Lama XIV,3.99,679643354,eng,203,724,93
3343,Boogaloo on 2nd Avenue,Mark Kurlansky,3.15,345448197,eng,319,182,25
3344,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,3.9,140275010,eng,294,923,103
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,345455827,eng,480,1933,231
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,345448146,eng,456,45,2
3347,The Basque History of the World: The Story of a Nation,Mark Kurlansky,3.84,140298517,eng,400,3259,313
3348,The Cod's Tale,Mark Kurlansky-S.D. Schindler,3.9,399234764,eng,48,127,25
3351,Open City 6: The Only Woman He Ever Left,Open City Magazine-James Purdy-Daniel Pinchbeck-Michael Cunningham-Deborah Garrison-Rem Koolhaas-Rick Moody-Strawberry Saroyan-Debra Garrison,0,189044717X,eng,200,0,0
3357,Harry Potter Y La Piedra Filosofal (Harry Potter  #1),J.K. Rowling,4.47,613359607,spa,254,84,5
3359,Angle of Repose,Wallace Stegner-Jackson J. Benson,4.27,141185473,eng,557,841,145
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.24,321344758,en-US,201,7623,651
3378,Generation X: Tales for an Accelerated Culture,Douglas Coupland,3.73,349108390,eng,211,21537,783
3384,Girlfriend in a Coma,Douglas Coupland,3.61,60987324,eng,288,15469,606
3388,Corelli's Mandolin,Louis de Bernières,3.97,067976397X,eng,437,61387,1737
3402,Kiffe Kiffe Tomorrow,Faïza Guène-Sarah    Adams,3.38,156030489,eng,179,1026,127
3403,Our Kind of People: Inside America's Black Upper Class,Lawrence Otis Graham,3.67,60984384,en-US,406,1049,112
3404,The Senator and the Socialite: The True Story of America's First Black Dynasty,Lawrence Otis Graham,3.93,60184124,eng,480,129,28
3409,Temptations,Otis Williams-Patricia Romanowski,4.13,815412185,eng,304,90,16
3413,The Thorn Birds,Colleen McCullough,4.23,60837551,eng,673,516,62
3414,The Thorn Birds,Colleen McCullough,4.23,751506001,eng,591,71,2
3416,Caesar (Masters of Rome  #5),Colleen McCullough,4.36,60510854,eng,928,5825,119
3417,Caesar's Women (Masters of Rome  #4),Colleen McCullough,4.24,380710846,eng,943,5277,153
3418,On  Off (Carmine Delmonico  #1),Colleen McCullough,3.5,743286421,eng,372,1139,171
3419,Three Complete Novels: Tim/An Indecent Obsession/The Ladies of Missalonghi,Colleen McCullough,3.67,517201666,en-US,768,40,7
3420,Morgan's Run,Colleen McCullough,3.94,671024183,eng,848,3394,186
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),Colleen McCullough,4.28,671024205,eng,1110,4186,117
3422,The First Man in Rome (Masters of Rome  #1),Colleen McCullough,4.1,068809368X,eng,896,294,47
3424,The Grass Crown (Masters of Rome  #2),Colleen McCullough,4.29,038071082X,eng,1104,9397,190
3425,Tim,Colleen McCullough,3.81,380711966,eng,288,150,17
3426,O'Brien's the Things They Carried,Jill Colella-CliffsNotes,3.66,764586688,eng,128,22,2
3431,The Five People You Meet in Heaven,Mitch Albom,3.92,1401308589,eng,196,494652,15885
3437,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.87,99450259,eng,272,15608,1537
3438,The Curious Incident of the Dog In the Night-time,Mark Haddon,3.87,99456761,eng,268,5903,724
3439,The Curious Incident of the Dog in the Night-time,Mark Haddon,3.87,385662238,eng,240,33,6
3444,Northern Lights,Tim O'Brien,3.3,767904419,eng,372,937,63
3445,If I Die in a Combat Zone  Box Me Up and Ship Me Home,Tim O'Brien,3.95,767904435,eng,225,7478,341
3446,Going After Cacciato,Tim O'Brien,3.9,767904427,eng,351,10041,613
3447,In the Lake of the Woods,Tim O'Brien,3.78,061870986X,eng,303,14031,1156
3449,The Nuclear Age,Tim O'Brien,3.44,140259104,eng,320,928,60
3462,The Rescue,Nicholas Sparks,4.1,446696129,eng,352,151617,3058
3463,A Bend in the Road,Nicholas Sparks,4.03,446696137,eng,341,123319,3173
3464,True Believer (Jeremy Marsh & Lexie Darnell  #1),Nicholas Sparks,3.8,044669651X,eng,465,66639,2374
3465,Three Weeks With My Brother,Nicholas Sparks-Micah Sparks,4.02,446694851,eng,368,35997,2619
3466,The Wedding (The Notebook  #2),Nicholas Sparks,3.98,446615862,eng,276,124127,5221
3467,The People of Sparks,Jeanne DuPrau,3.66,375828257,eng,338,44751,3118
3468,El Guardián,Nicholas Sparks-Ramón González Férriz,4.15,8496284530,spa,444,28,3
3469,Nights in Rodanthe,Nicholas Sparks,3.83,446691798,en-US,212,1570,158
3471,Message in a Bottle,Nicholas Sparks,3.96,446606812,en-GB,370,2714,224
3473,A Walk to Remember,Nicholas Sparks,4.16,446693804,eng,240,555926,10210
3476,Icy Sparks,Gwyn Hyman Rubio,3.69,142000205,eng,320,36759,1155
3478,Message in a Bottle,Nicholas Sparks,3.96,446676071,eng,342,197377,3431
3479,Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),Lori Avocato-Dana Cameron-Mary Dahiem-Suzanne Macpherson-Cait London-Kerrelyn Sparks-Mary Daheim,3.98,61136956,eng,327,1951,68
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,067003777X,eng,514,31644,4171
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,Lois Beckwith,4.08,767920740,eng,192,78,9
3493,On Truth,Harry G. Frankfurt-Baruch Spinoza,3.52,030726422X,en-US,112,752,95
3507,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,4.14,312349486,eng,310,79641,1858
3509,Sharp Edges,Jayne Ann Krentz,3.86,671524097,eng,368,2794,73
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach,4.07,074321076X,en-US,256,301,33
3513,The Sly Spy (Olivia Sharp  Agent for Secrets #3),Marjorie Weinman Sharmat-Mitchell Sharmat-Denise Brunkus,3.79,440420628,eng,74,53,7
3516,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),Marjorie Weinman Sharmat-Mitchell Sharmat-Denise Brunkus,3.74,440420636,eng,72,41,7
3517,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,4.14,739469053,eng,401,19,3
3519,The Pizza Monster (Olivia Sharp  Agent for Secrets #1),Marjorie Weinman Sharmat-Mitchell Sharmat-Denise Brunkus,3.55,440420598,eng,80,56,7
3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.47,307264122,eng,48,24,5
3525,Kare First Love  Vol. 9 (Kare First Love  #9),Kaho Miyasaka,4.06,1421505479,eng,208,592,9
3529,The World's First Love: Mary  Mother of God,Fulton J. Sheen,4.58,898705975,en-US,276,571,55
3530,Kare First Love  Vol. 10 (Kare First Love  #10),Kaho Miyasaka,4.09,1421505487,eng,208,696,17
3531,The Tutor's First Love,George MacDonald-Michael R. Phillips,4.07,087123596X,eng,238,359,21
3532,First Love,Ivan Turgenev-Constance Garnett,3.79,974607894,eng,124,5551,290
3536,Love @ First Site,Jane Moore,3.4,767916913,en-US,368,895,74
3544,The Boy in White,Tessa Kay,2.33,037306232X,eng,157,2,0
3545,First Love  Second Chance,Amanda Clark,3.73,373706405,eng,304,13,2
3551,A Broken Bow,Martha Humphreys,3.4,373061781,eng,157,5,0
3554,The Modern Prince: Charles J. Haughey and the Quest for Power,Justin   O'Brien,3.5,1903582415,eng,212,4,0
3557,The Modern Prince and Other Writings,Antonio Gramsci,3.9,717801330,eng,192,114,9
3559,From Beirut to Jerusalem,Thomas L. Friedman,4.11,385413726,eng,541,8796,699
3562,Emily of New Moon (Emily  #1),L.M. Montgomery,4.1,055323370X,eng,339,37417,1256
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery-Mary Henley Rubio-Elizabeth Hillman Waterston,4.25,195421167,eng,410,180,20
3566,Against the Odds: Tales of Achievement,L.M. Montgomery-Rea Wilmshurst,3.84,553565923,en-US,246,905,25
3574,Anne of Avonlea,L.M. Montgomery-Susan O'Malley,4.22,786180307,eng,8,61,8
3577,A Tangled Web,L.M. Montgomery,3.89,770422454,eng,288,3614,228
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,553609416,eng,2088,95486,1449
3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.9,770422470,eng,288,5869,176
3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,553212419,eng,1059,23814,534
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle-Leslie S. Klinger,4.63,393059162,eng,1878,1396,54
3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle-Leslie S. Klinger,4.54,039305800X,eng,907,2189,32
3584,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,E.J. Wagner,4.22,471648795,eng,244,1989,71
3585,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle-John Gielgud-Ralph Richardson-Orson Welles,3.98,1598870297,eng,6,17,4
3587,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,871139472,eng,304,27,7
3588,The Adventures of Sherlock Holmes,Arthur Conan Doyle-Eoin Colfer,4.31,439574285,eng,336,811,86
3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle-Paul Bachem,4.18,448409577,eng,218,120,9
3597,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,517174960,eng,334,2135,87
3600,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle-Kyle Freeman,4.49,1593082037,eng,709,946,62
3603,Personal Finance For Dummies,Eric Tyson,3.77,470038322,en-GB,458,113,16
3604,Personal Finance for Dummies,Eric Tyson-Rich Tennant,3.77,764525905,eng,454,867,88
3631,Catching Alice,Clare Naylor,3.35,449005577,en-US,328,916,26
3635,The Dream Giver,Bruce H. Wilkinson-David Kopp-Heather Harpham Kopp,4.25,159052201X,eng,157,4725,306
3636,The Giver,Lois Lowry,4.12,385732554,eng,208,1464909,54469
3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain-Andrew Glass,3.83,64401685,eng,192,2117,210
3640,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.12,449904962,eng,288,1668,120
3645,Drina Dances in Paris,Jean Estoril-Mabel Esther Allan,4.16,750012668,eng,185,146,4
3649,The Last Life,Claire Messud,3.56,156011654,eng,400,1384,196
3650,The Hunters,Claire Messud,3.4,330488155,eng,200,384,60
3651,When the World Was Steady,Claire Messud,3.17,964561107,eng,270,481,57
3656,The Sea,John Banville,3.51,1400097029,eng,195,18513,1722
3657,The Sea,John Banville,3.51,307263118,eng,195,576,103
3658,The Untouchable,John Banville,3.96,330339311,eng,405,9,2
3659,The Book of Evidence,John Banville,3.71,375725237,eng,220,3092,269
3660,Athena (The Freddie Montgomery Trilogy  #3),John Banville,3.65,679736859,eng,240,379,29
3661,Doctor Copernicus  (Revolutions Trilogy  #1),John Banville,3.65,679737995,eng,242,569,61
3664,Shroud,John Banville,3.65,037572530X,eng,257,936,79
3665,Ghosts,John Banville,3.63,330371851,eng,244,33,3
3667,Aspects of the Novel,E.M. Forster-Oliver Stallybrass-Frank Kermode,3.83,141441690,eng,204,210,23
3679,On Beauty,Zadie Smith,3.72,143037749,eng,445,51261,3577
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,689875347,eng,403,184607,8122
3683,The Claiming of Sleeping Beauty (Sleeping Beauty  #1),A.N. Roquelaure-Anne Rice,3.28,451176987,eng,253,556,90
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas-Cindy Pearlman,3.37,452287650,en-US,224,130,16
3685,Black Beauty,Anna Sewell-Ian Andrew,3.95,439228905,eng,245,200260,3151
3686,Truth and Beauty,Ann Patchett,3.94,60572159,eng,257,29983,2583
